Part Type,Part Number,Schematic Part,Part Value,Tolerance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,ERJ-3BQJ3R6V,resistors\resistor,3.6,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3.6 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ3R6V,resistors\resistor,3.6,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3.6 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ3R6V,resistors\resistor,3.6,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3.6 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR30V,resistors\resistor,300m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR30V,resistors\resistor,300m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR30V,resistors\resistor,300m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR82V,resistors\resistor,820m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.82 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR82V,resistors\resistor,820m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.82 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ1R3V,resistors\resistor,1.3,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ1R3V,resistors\resistor,1.3,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ1R3V,resistors\resistor,1.3,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR91V,resistors\resistor,910m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.91 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR91V,resistors\resistor,910m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.91 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR91V,resistors\resistor,910m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.91 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR56V,resistors\resistor,560m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.56 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR56V,resistors\resistor,560m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.56 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR56V,resistors\resistor,560m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.56 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ6R2V,resistors\resistor,6.2,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 6.2 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ6R2V,resistors\resistor,6.2,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 6.2 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ6R2V,resistors\resistor,6.2,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 6.2 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ2R7V,resistors\resistor,2.7,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.7 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ2R7V,resistors\resistor,2.7,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.7 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ8R2V,resistors\resistor,8.2,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 8.2 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ8R2V,resistors\resistor,8.2,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 8.2 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ2R7V,resistors\resistor,2.7,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.7 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ1R0V,resistors\resistor,1,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ2R2V,resistors\resistor,2.2,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.2 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ1R0V,resistors\resistor,1,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ3R3V,resistors\resistor,3.3,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ2R2V,resistors\resistor,2.2,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.2 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ3R3V,resistors\resistor,3.3,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR75V,resistors\resistor,750m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.75 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR75V,resistors\resistor,750m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.75 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ5R1V,resistors\resistor,5.1,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 5.1 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ5R1V,resistors\resistor,5.1,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 5.1 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ5R1V,resistors\resistor,5.1,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 5.1 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR51V,resistors\resistor,510m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.51 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR51V,resistors\resistor,510m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.51 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR51V,resistors\resistor,510m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.51 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ4R3V,resistors\resistor,4.3,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 4.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ4R3V,resistors\resistor,4.3,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 4.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ4R3V,resistors\resistor,4.3,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 4.3 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR27V,resistors\resistor,270m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.27 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR27V,resistors\resistor,270m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.27 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR27V,resistors\resistor,270m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.27 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ6R8V,resistors\resistor,6.8,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 6.8 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ6R8V,resistors\resistor,6.8,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 6.8 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ6R8V,resistors\resistor,6.8,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 6.8 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR22V,resistors\resistor,220m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.22 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR22V,resistors\resistor,220m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.22 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJR22V,resistors\resistor,220m,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.22 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±300ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ5R6V,resistors\resistor,5.6,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 5.6 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ5R6V,resistors\resistor,5.6,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 5.6 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQJ5R6V,resistors\resistor,5.6,±5%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 5.6 OHM 5% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQF3R0V,resistors\resistor,3,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3 OHM 1% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,ERJ-3BQF3R0V,resistors\resistor,3,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3 OHM 1% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,RL0816S-R15-F,resistors\resistor,150m,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.2W, 1/5W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,RES 0.15 OHM 1% 1/5W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,,-55°C ~ 125°C,,Susumu,,,
,ERJ-3BQF3R0V,resistors\resistor,3,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3 OHM 1% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,RL0816S-R22-F,resistors\resistor,220m,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.2W, 1/5W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,RES 0.22 OHM 1% 1/5W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,,-55°C ~ 125°C,,Susumu,,,
,RL0816S-R22-F,resistors\resistor,220m,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.2W, 1/5W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,RES 0.22 OHM 1% 1/5W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,0/ +200ppm/°C,-55°C ~ 125°C,,Susumu,,,
,RL0816S-R15-F,resistors\resistor,150m,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.2W, 1/5W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,RES 0.15 OHM 1% 1/5W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,0/ +200ppm/°C,-55°C ~ 125°C,,Susumu,,,
,RL0816T-R047-F,resistors\resistor,47m,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,RES 0.047 OHM 1% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,,-55°C ~ 125°C,,Susumu,,,
,RL0816T-R047-F,resistors\resistor,47m,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.25W, 1/4W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,RES 0.047 OHM 1% 1/4W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,0/ +350ppm/°C,-55°C ~ 125°C,,Susumu,,,
,RL0816S-3R0-F,resistors\resistor,3,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.2W, 1/5W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,RES SMD 3 OHM 1% 1/5W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,,-55°C ~ 125°C,,Susumu,,,
,RL0816S-3R0-F,resistors\resistor,3,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.2W, 1/5W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,RES SMD 3 OHM 1% 1/5W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,0/ +200ppm/°C,-55°C ~ 125°C,,Susumu,,,
,RL0816S-3R0-F,resistors\resistor,3,±1%,,"R0603N,R0603L,R0603M",0603 (1608 Metric),,"0.2W, 1/5W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,RES SMD 3 OHM 1% 1/5W 0603,Surface Mount,0.063 L x 0.031 W (1.60mm x 0.80mm),2,0/ +200ppm/°C,-55°C ~ 125°C,,Susumu,,,
