Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,"Automotive, Boardflex Sensitive",C0603X101F5GACAUTO,capacitors\0603_1608Metric,100pF,±1%,"Low ESL, Soft Termination",50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603X101F5GACAUTO.pdf,CAP CER 100PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0603C272F3GAC7867,capacitors\0603_1608Metric,2700pF,±1%,Low ESL,25V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C272F3GACTU.pdf,CAP CER 2700PF 25V NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C0603X101F5GAC7867,capacitors\0603_1608Metric,100pF,±1%,"Low ESL, Soft Termination",50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603X101F5GAC7867.pdf,CAP CER 100PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S2R7AW250XT,capacitors\0603_1608Metric,2.7pF,±0.05pF,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 2.7PF 250V NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S2R2AT250XT,capacitors\0603_1608Metric,2.2pF,±0.05pF,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 2.2PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S2R4AT250XT,capacitors\0603_1608Metric,2.4pF,±0.05pF,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 2.4PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S9R1BT250XT,capacitors\0603_1608Metric,9.1pF,±0.1pF,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 9.1PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S120FT250XT,capacitors\0603_1608Metric,12pF,±1%,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 12PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S100FW250XT,capacitors\0603_1608Metric,10pF,±1%,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 10PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S150FW250XT,capacitors\0603_1608Metric,15pF,±1%,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 15PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S300FT250XT,capacitors\0603_1608Metric,30pF,±1%,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 30PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,General Purpose,0603BB224K500YT,capacitors\0603_1608Metric,0.22uF,±10%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.knowlescapacitors.com/getattachment/6c8d48ef-fc2b-4752-ae2c-ce6c208de0c4/High-Capacitance-Chip.aspx,CAP CER 0.22UF 50V X7R 0603,"Surface Mount, MLCC",0.060 L x 0.030 W (1.52mm x 0.76mm),2,X7R,-55°C ~ 125°C,,Knowles Novacap,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S4R3AT250XT,capacitors\0603_1608Metric,4.3pF,±0.05pF,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 4.3PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S820FT250XT,capacitors\0603_1608Metric,82pF,±1%,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 82PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600S750FT250XT,capacitors\0603_1608Metric,75pF,±1%,"High Q, Low Loss, Ultra Low ESR",250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.atceramics.com/UserFiles/600s.pdf,CAP CER 75PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.032 W (1.60mm x 0.81mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,General Purpose,C0603C101J3GACTU,capacitors\0603_1608Metric,100pF,±5%,Low ESL,25V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C101J3GACTU.pdf,CAP CER 100PF 25V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0603C470J3GACTU,capacitors\0603_1608Metric,47pF,±5%,Low ESL,25V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C470J3GACTU.pdf,CAP CER 47PF 25V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,GRM1885C1H102GA01D,capacitors\0603_1608Metric,1000pF,±2%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 1000PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"Automotive, Boardflex Sensitive",GCJ188R71E102KA01D,capacitors\0603_1608Metric,1000pF,±10%,Soft Termination,25V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCJ188R71E102KA01-01.pdf,CAP CER 1000PF 25V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"Automotive, Bypass, Decoupling",C0603C105K4RACAUTO,capacitors\0603_1608Metric,1uF,±10%,,16V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C105K4RACAUTO.pdf,CAP CER 0603 1UF 16V X7R 10%,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0603C101J5GACTU,capacitors\0603_1608Metric,100pF,±5%,Low ESL,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C101J5GACTU.pdf,CAP CER 100PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0603C330J5GACTU,capacitors\0603_1608Metric,33pF,±5%,Low ESL,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C330J5GACTU.pdf,CAP CER 33PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0603C100J5GACTU,capacitors\0603_1608Metric,10pF,±5%,Low ESL,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C100J5GACTU.pdf,CAP CER 10PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,GRM1885C1H272JA01D,capacitors\0603_1608Metric,2700pF,±5%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 2700PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Automotive,AC0603CRNPO9BN5R6,capacitors\0603_1608Metric,5.6pF,±0.25pF,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BN5R6,CAP CER 5.6PF 50V NPO 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC0603JRNPO0BN680,capacitors\0603_1608Metric,68pF,±5%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN680,CAP CER 68PF 100V NPO 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603JRX7R9BB273,capacitors\0603_1608Metric,0.027uF,±5%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.027UF 50V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,GCM1885C2A680JA16D,capacitors\0603_1608Metric,68pF,±5%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,CAP CER 68PF 100V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Automotive,C0603C101K5GACAUTO,capacitors\0603_1608Metric,100pF,±10%,Low ESL,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C101K5GACAUTO.pdf,CAP CER 100PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0603ZRY5V7BB225,capacitors\0603_1608Metric,2.2uF,"-20%, +80%",,16V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/documents/recent/UPY-GPHC_Y5V_6.3V-to-50V_8.pdf,CAP CER 2.2UF 16V Y5V 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,Y5V (F),-30°C ~ 85°C,,Yageo,,,
Capacitor,General Purpose,CC0603KRX7R0BB473,capacitors\0603_1608Metric,0.047uF,±10%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 0.047UF 100V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603KRX7R7BB334,capacitors\0603_1608Metric,0.33uF,±10%,,16V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.33UF 16V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603KRX7R6BB334,capacitors\0603_1608Metric,0.33uF,±10%,,10V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.33UF 10V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603KRX7R7BB154,capacitors\0603_1608Metric,0.15uF,±10%,,16V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.15UF 16V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603KRX7R8BB154,capacitors\0603_1608Metric,0.15uF,±10%,,25V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.15UF 25V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603KRX7R8BB224,capacitors\0603_1608Metric,0.22uF,±10%,,25V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.22UF 25V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603KRX7R6BB154,capacitors\0603_1608Metric,0.15uF,±10%,,10V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.15UF 10V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC0603KRX7R0BB103,capacitors\0603_1608Metric,10000pF,±10%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC0603KRX7R0BB103,CAP CER 10000PF 100V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC0603KRX7R0BB472,capacitors\0603_1608Metric,4700pF,±10%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC0603KRX7R0BB472,CAP CER 4700PF 100V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,C0603C391J5GACAUTO,capacitors\0603_1608Metric,390pF,±5%,Low ESL,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C391J5GACAUTO.pdf,CAP CER 390PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C0603C333K5RACAUTO,capacitors\0603_1608Metric,0.033uF,±10%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C333K5RACAUTO.pdf,CAP CER 0.033UF 50V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0603KRX7RABB102,capacitors\0603_1608Metric,1000pF,±10%,,200V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 1000PF 200V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC0603JRNPO0BN100,capacitors\0603_1608Metric,10pF,±5%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN100,CAP CER 10PF 100V NPO 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603CRNPO9BN6R0,capacitors\0603_1608Metric,6pF,±0.25pF,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 6PF 50V NPO 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603DRNPO9BN5R0,capacitors\0603_1608Metric,5pF,±0.5pF,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 5PF 50V NPO 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,"Bypass, Decoupling",C0603C104K5RAC7411,capacitors\0603_1608Metric,0.1uF,±10%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C104K5RAC7411.pdf,CAP CER 0.1UF 50V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0603JRNPO0BN681,capacitors\0603_1608Metric,680pF,±5%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 680PF 100V NPO 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,GCD188R72A102KA01D,capacitors\0603_1608Metric,1000pF,±10%,Open Mode,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCD188R72A102KA01-01.pdf,CAP CER 1000PF 100V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Automotive,C0603C821JAGACAUTO,capacitors\0603_1608Metric,820pF,±5%,Low ESL,250V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C821JAGACAUTO.pdf,CAP CER 820PF 250V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,GCM188R72A223KA37D,capacitors\0603_1608Metric,0.022uF,±10%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,CAP CER 0.022UF 100V X7R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,LMK107BJ475KA-T,capacitors\0603_1608Metric,4.7uF,±10%,,10V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=LMK107BJ475KA-T  &u=M,CAP CER 4.7UF 10V X5R 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,X5R,-55°C ~ 85°C,,Taiyo Yuden,,,
Capacitor,General Purpose,GRM1885C1H242JA01D,capacitors\0603_1608Metric,2400pF,±5%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 2400PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,CC0603ZRY5V6BB225,capacitors\0603_1608Metric,2.2uF,"-20%, +80%",,10V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/documents/recent/UPY-GPHC_Y5V_6.3V-to-50V_8.pdf,CAP CER 2.2UF 10V Y5V 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,Y5V (F),-30°C ~ 85°C,,Yageo,,,
Capacitor,General Purpose,CC0603ZRY5V5BB225,capacitors\0603_1608Metric,2.2uF,"-20%, +80%",,6.3V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/documents/recent/UPY-GPHC_Y5V_6.3V-to-50V_8.pdf,CAP CER 2.2UF 6.3V Y5V 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,Y5V (F),-30°C ~ 85°C,,Yageo,,,
Capacitor,General Purpose,CC0603JRNPO9BN152,capacitors\0603_1608Metric,1500pF,±5%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 1500PF 50V C0G/NPO 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC0603JRNPO9BN151,capacitors\0603_1608Metric,150pF,±5%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN151,CAP CER 150PF 50V NPO 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0603JRNPO9BN222,capacitors\0603_1608Metric,2200pF,±5%,,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 2200PF 50V C0G/NPO 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,GCM1885C2A100JA16D,capacitors\0603_1608Metric,10pF,±5%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://psearch.en.murata.com/capacitor/product/GCM1885C2A100JA16%23.pdf,CAP CER 10PF 100V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Automotive,C0603C681J5GACAUTO,capacitors\0603_1608Metric,680pF,±5%,Low ESL,50V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0603C681J5GACAUTO.pdf,CAP CER 680PF 50V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,GCM1885C2A120JA16D,capacitors\0603_1608Metric,12pF,±5%,,100V,"C0603N,C0603L,C0603M",0603 (1608 Metric),C,,,https://psearch.en.murata.com/capacitor/product/GCM1885C2A120JA16%23.pdf,CAP CER 12PF 100V C0G/NP0 0603,"Surface Mount, MLCC",0.063 L x 0.031 W (1.60mm x 0.80mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
