Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,"Medical, Non-Critical",MM053C474KCZ2A,capacitors\0805_2012Metric,0.47uF,±10%,,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://datasheets.avx.com/AVX-MM.pdf,CAP CER 0.47UF 25V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"RF, Microwave, High Frequency",CBR08C130JAGAC,capacitors\0805_2012Metric,13pF,±5%,"High Q, Low Loss, Ultra Low ESR",250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR08C130JAGAC.pdf,CAP CER 13PF 250V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",CBR08C430JAGAC,capacitors\0805_2012Metric,43pF,±5%,"High Q, Low Loss, Ultra Low ESR",250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR08C430JAGAC.pdf,CAP CER 43PF 250V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C152F5GACTU,capacitors\0805_2012Metric,1500pF,±1%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C152F5GACTU.pdf,CAP CER 1500PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C751F5GAC7800,capacitors\0805_2012Metric,750pF,±1%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C751F5GACTU.pdf,CAP CER 750PF 50V NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600F1R0AT250XT,capacitors\0805_2012Metric,1pF,±0.05pF,"High Q, Low Loss, Ultra Low ESR",250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.atceramics.com/UserFiles/600f.pdf,CAP CER 1PF 250V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.24mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,General Purpose,C0805C112F5GAC7800,capacitors\0805_2012Metric,1100pF,±1%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C112F5GACTU.pdf,CAP CER 1100PF 50V NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X5R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",LGC26D105MAT2S1,capacitors\0805_2012Metric,1uF,±20%,Low ESL (Multi-Terminal),6.3V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://datasheets.avx.com/LGA.pdf,CAP CER 1UF 6.3V X5R 0805,"Surface Mount, MLCC",0.081 L x 0.052 W (2.06mm x 1.32mm),2,"C0G, NP0",-55°C ~ 85°C,,AVX Corporation,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600F8R2BT250XT,capacitors\0805_2012Metric,8.2pF,±0.1pF,"High Q, Low Loss, Ultra Low ESR",250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.atceramics.com/UserFiles/600f.pdf,CAP CER 8.2PF 250V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.24mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600F430FT250XT,capacitors\0805_2012Metric,43pF,±1%,"High Q, Low Loss, Ultra Low ESR",250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.atceramics.com/UserFiles/600f.pdf,CAP CER 43PF 250V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.24mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600F680FT250XT,capacitors\0805_2012Metric,68pF,±1%,"High Q, Low Loss, Ultra Low ESR",250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.atceramics.com/UserFiles/600f.pdf,CAP CER 68PF 250V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.24mm),2,"C0G, NP0",-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,"RF, Microwave, High Frequency, Bypass, Decoupling",600F470FT250XT,capacitors\0805_2012Metric,47pF,±1%,"High Q, Low Loss, Ultra Low ESR",250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.atceramics.com/UserFiles/600f.pdf,CAP CER 47PF 250V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.24mm),2,X7R,-55°C ~ 125°C,,American Technical Ceramics,,,
Capacitor,General Purpose,CC0805MRX7R9BB104,capacitors\0805_2012Metric,0.1uF,±20%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.1UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805JRNPO9BN250,capacitors\0805_2012Metric,25pF,±5%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 25PF 50V NPO 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805JRNPO9BN240,capacitors\0805_2012Metric,24pF,±5%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 24PF 50V NPO 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805JRNPO9BN300,capacitors\0805_2012Metric,30pF,±5%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 30PF 50V NPO 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805JRNPO9BN510,capacitors\0805_2012Metric,51pF,±5%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 51PF 50V NPO 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805JRNPO9BN620,capacitors\0805_2012Metric,62pF,±5%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 62PF 50V NPO 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805JRNPO9BN681,capacitors\0805_2012Metric,680pF,±5%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 680PF 50V C0G/NPO 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,"Bypass, Decoupling",C0805C105K4RACTU,capacitors\0805_2012Metric,1uF,±10%,,16V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C105K4RACTU.pdf,CAP CER 1UF 16V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0805KRX7RABB681,capacitors\0805_2012Metric,680pF,±10%,High Voltage,200V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 680PF 200V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,Boardflex Sensitive,C0805X103K1RAC7800,capacitors\0805_2012Metric,10000pF,±10%,Soft Termination,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805X103K1RACTU.pdf,CAP CER 10000PF 100V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C0805C332K5RACAUTO,capacitors\0805_2012Metric,3300pF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C332K5RACAUTO.pdf,CAP CER 3300PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0805C102J5RACTU,capacitors\0805_2012Metric,1000pF,±5%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C102J5RACTU.pdf,CAP CER 1000PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0805KRX7R9BB683,capacitors\0805_2012Metric,0.068uF,±10%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.068UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,"Automotive, Bypass, Decoupling",C0805C103K1RACAUTO,capacitors\0805_2012Metric,10000pF,±10%,,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C103K1RACAUTO.pdf,CAP CER 10000PF 100V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C0805C472K5RACAUTO,capacitors\0805_2012Metric,4700pF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C472K5RACAUTO.pdf,CAP CER 4700PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0805KRX7R8BB224,capacitors\0805_2012Metric,0.22uF,±10%,High Voltage,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.22UF 25V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805KRX7R9BB273,capacitors\0805_2012Metric,0.027uF,±10%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.027UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805KRX7R0BB183,capacitors\0805_2012Metric,0.018uF,±10%,High Voltage,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 0.018UF 100V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805KRX7R9BB123,capacitors\0805_2012Metric,0.012uF,±10%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.012UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805KRX7R9BB182,capacitors\0805_2012Metric,1800pF,±10%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 1800PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805KRX7R9BB822,capacitors\0805_2012Metric,8200pF,±10%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 8200PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805KRX7R9BB202,capacitors\0805_2012Metric,2000pF,±10%,High Voltage,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 2000PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,C0805C220J5GACAUTO,capacitors\0805_2012Metric,22pF,±5%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C220J5GACAUTO.pdf,CAP CER 22PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0805JRX7R9BB332,capacitors\0805_2012Metric,3300pF,±5%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 3300PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,CC0805JRX7R9BB152,capacitors\0805_2012Metric,1500pF,±5%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 1500PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,C0805C102K5GACTU,capacitors\0805_2012Metric,1000pF,±10%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C102K5GACTU.pdf,CAP CER 1000PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0805C103K4RACTU,capacitors\0805_2012Metric,10000pF,±10%,,16V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C103K4RACTU.pdf,CAP CER 10000PF 16V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,Z5U,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C103M5UACTU,capacitors\0805_2012Metric,10000pF,±20%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C103M5UACTU.pdf,CAP CER 10000PF 50V Z5U 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",10°C ~ 85°C,,KEMET,,,
Capacitor,Automotive,C0805C470J5GACAUTO,capacitors\0805_2012Metric,47pF,±5%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C470J5GACAUTO.pdf,CAP CER 47PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0805JRX7R0BB102,capacitors\0805_2012Metric,1000pF,±5%,,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 1000PF 100V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,"Bypass, Decoupling",C0805C102K5RACTU,capacitors\0805_2012Metric,1000pF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C102K5RACTU.pdf,CAP CER 1000PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0805C103K3RACTU,capacitors\0805_2012Metric,10000pF,±10%,,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C103K3RACTU.pdf,CAP CER 10000PF 25V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0805C102M5RACTU,capacitors\0805_2012Metric,1000pF,±20%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C102M5RACTU.pdf,CAP CER 1000PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C0805X103K1RAC3316,capacitors\0805_2012Metric,10000pF,±10%,Soft Termination,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805X103K1RAC3316.pdf,CAP CER 0805 10NF 100V X7R,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C0805C104M5RACAUTO,capacitors\0805_2012Metric,0.1uF,±20%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C104M5RACAUTO.pdf,CAP CER 0.1UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C0805C153K5RACAUTO,capacitors\0805_2012Metric,0.015uF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C153K5RACAUTO.pdf,CAP CER 0.015UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0805C105K3RACTU,capacitors\0805_2012Metric,1uF,±10%,,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C105K3RACTU.pdf,CAP CER 1UF 25V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0805JRNPO0BN331,capacitors\0805_2012Metric,330pF,±5%,High Voltage,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 330PF 100V NPO 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Yageo,,,
