Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,General Purpose,C4532CH1H154J250KA,capacitors\1812_4532Metric,0.15uF,±5%,Low ESL,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 0.15UF 50V CH 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,CH,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C1812C333KFRACTU,capacitors\1812_4532Metric,0.033uF,±10%,"Low ESL, High Voltage",1500V (1.5kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1812C333KFRACTU.pdf,CAP CER 0.033UF 1.5KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C4532X7T2J304K250KA,capacitors\1812_4532Metric,0.3uF,±10%,,630V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.3UF 630V X7T 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C1812C103KGRACTU,capacitors\1812_4532Metric,10000pF,±10%,"Low ESL, High Voltage",2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1812C103KGRACTU.pdf,CAP CER 10000PF 2KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,885342211010,capacitors\1812_4532Metric,2200pF,±10%,,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://katalog.we-online.de/pbs/datasheet/885342211010.pdf,CAP CER 2200PF 3000V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,General Purpose,SMK432B7104KM-T,capacitors\1812_4532Metric,0.1uF,±10%,High Voltage,630V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,CAP CER 0.1UF 630V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Taiyo Yuden,,,
Capacitor,General Purpose,1812AC223KAT3A,capacitors\1812_4532Metric,0.022uF,±10%,High Voltage,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 0.022UF 1KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,QMK432B7474MM-T,capacitors\1812_4532Metric,0.47uF,±20%,High Voltage,250V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=QMK432B7474MM-T  &u=M,CAP CER 0.47UF 250V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Taiyo Yuden,,,
Capacitor,General Purpose,C4532CH2A683J250KA,capacitors\1812_4532Metric,0.068uF,±5%,,100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.068UF 100V CH 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,CH,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA8P1C0G3F331K250KA,capacitors\1812_4532Metric,330pF,±10%,,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_highvoltage_en.pdf?ref_disty=digikey,CAP CER 330PF 3KV C0G 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA8N4X7R2J104K230KE,capacitors\1812_4532Metric,0.1uF,±10%,Soft Termination,630V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 0.1UF 630V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,202S43W472KV4E,capacitors\1812_4532Metric,4700pF,±10%,High Voltage,2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,CAP CER 4700PF 2KV X7R 1812,"Surface Mount, MLCC",0.180 L x 0.125 W (4.57mm x 3.18mm),2,X7R,-55°C ~ 125°C,,Johanson Dielectrics Inc.,,,
Capacitor,General Purpose,C4532X7R1E226M250KC,capacitors\1812_4532Metric,22uF,±20%,,25V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 22UF 25V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C4532X5R1E226M250KA,capacitors\1812_4532Metric,22uF,±20%,Low ESL,25V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 22UF 25V X5R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X5R,-55°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C4532X7T2E105M250KA,capacitors\1812_4532Metric,1uF,±20%,,250V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7T 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,1812HC392KAT1A,capacitors\1812_4532Metric,3900pF,±10%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 3900PF 3KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C4532X7R1E106M250KA,capacitors\1812_4532Metric,10uF,±20%,Low ESL,25V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 10UF 25V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C4532X7R1E106K250KA,capacitors\1812_4532Metric,10uF,±10%,Low ESL,25V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 10UF 25V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C4532X7R1H685K250KB,capacitors\1812_4532Metric,6.8uF,±10%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 6.8UF 50V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C4532X7T2E105K250KA,capacitors\1812_4532Metric,1uF,±10%,,250V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7T 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,202S43W471KV4E,capacitors\1812_4532Metric,470pF,±10%,High Voltage,2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,CAP CER 470PF 2KV X7R 1812,"Surface Mount, MLCC",0.180 L x 0.125 W (4.57mm x 3.17mm),2,X7R,-55°C ~ 125°C,,Johanson Dielectrics Inc.,,,
Capacitor,General Purpose,HV1812Y102KXVATHV,capacitors\1812_4532Metric,1000pF,±10%,High Voltage,4000V (4kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45228/hvseries.pdf,CAP CER 1000PF 4KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,KTS250B156M43N0T00,capacitors\1812_4532Metric,15uF,±20%,,25V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/NTS_NTF_Series_E1002W.pdf,CAP CER 15UF 25V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,United Chemi-Con,,,
Capacitor,General Purpose,C4532X7R1H685M250KB,capacitors\1812_4532Metric,6.8uF,±20%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 6.8UF 50V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,18123D106KAT2A,capacitors\1812_4532Metric,10uF,±10%,,25V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/cx5r.pdf,CAP CER 10UF 25V X5R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X5R,-55°C ~ 85°C,,AVX Corporation,,,
Capacitor,General Purpose,C4532X7R1C336M250KC,capacitors\1812_4532Metric,33uF,±20%,,16V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 33UF 16V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,18121C225KAZ2A,capacitors\1812_4532Metric,2.2uF,±10%,Soft Termination,100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 2.2UF 100V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,18125C475KAT2A,capacitors\1812_4532Metric,4.7uF,±10%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 4.7UF 50V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Boardflex Sensitive,C4532X7T2E105M250KE,capacitors\1812_4532Metric,1uF,±20%,Soft Termination,250V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7T 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,18125C225KAT2A,capacitors\1812_4532Metric,2.2uF,±10%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 2.2UF 50V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"SMPS Filtering, Boardflex Sensitive",1812HC332KAZ1A,capacitors\1812_4532Metric,3300pF,±10%,"Soft Termination, High Voltage",3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/HV-FlexitermMLCC.pdf,CAP CER 3300PF 3KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Automotive,CGA8P3X7T2E105M250KA,capacitors\1812_4532Metric,1uF,±20%,,250V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7T 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,HV1812Y152KXVATHV,capacitors\1812_4532Metric,1500pF,±10%,High Voltage,4000V (4kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45228/hvseries.pdf,CAP CER 1500PF 4KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,C4532JB1E226M250KA,capacitors\1812_4532Metric,22uF,±20%,Low ESL,25V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 22UF 25V JB 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,JB,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C4532C0G2A683J250KA,capacitors\1812_4532Metric,0.068uF,±5%,,100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.068UF 100V C0G 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,KTS500B685M43N0T00,capacitors\1812_4532Metric,6.8uF,±20%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/NTS_NTF_Series_E1002W.pdf,CAP CER 6.8UF 50V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,United Chemi-Con,,,
Capacitor,Boardflex Sensitive,C4532X7T2W474M230KE,capacitors\1812_4532Metric,0.47uF,±20%,Soft Termination,450V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.47UF 450V X7T 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Safety,885352211003,capacitors\1812_4532Metric,1000pF,±10%,,250V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://katalog.we-online.de/pbs/datasheet/885352211003.pdf,CAP CER 1000PF 250VAC X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,High Reliability,M3253507E1Z104JZMBTR,capacitors\1812_4532Metric,0.1uF,±5%,Low ESL,25V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/specsheet/C1812K104J3EML7189.pdf,CAP CER 0.1UF 25V C0G/NP0 1812,"Surface Mount, MLCC",0.178 L x 0.126 W (4.52mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Downhole,C1812H122JGGACTU,capacitors\1812_4532Metric,1200pF,±5%,"Low ESL, High Voltage, High Temperature",2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1812H122JGGACTU.pdf,CAP CER 1200PF 2KV C0G/NP0 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 200°C,,KEMET,,,
Capacitor,High Reliability,M3253507E2A105KRMB,capacitors\1812_4532Metric,1uF,±10%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/M3253507E2A105KRMB.pdf,CAP CER 1UF 50V X7R 1812,"Surface Mount, MLCC",0.178 L x 0.126 W (4.52mm x 3.20mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,High Reliability,M3253507E2X475KRMB,capacitors\1812_4532Metric,4.7uF,±10%,,10V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/M3253507E2X475KRMB.pdf,CAP CER 4.7UF 10V X7R 1812,"Surface Mount, MLCC",0.178 L x 0.126 W (4.52mm x 3.20mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,302S43W102KV4E,capacitors\1812_4532Metric,1000pF,±10%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,CAP CER 1000PF 3KV X7R 1812,"Surface Mount, MLCC",0.180 L x 0.125 W (4.57mm x 3.17mm),2,X7R,-55°C ~ 125°C,,Johanson Dielectrics Inc.,,,
Capacitor,General Purpose,1812HC222KAT1A,capacitors\1812_4532Metric,2200pF,±10%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 2200PF 3KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,HMK432B7225KM-T,capacitors\1812_4532Metric,2.2uF,±10%,High Voltage,100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,CAP CER 2.2UF 100V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Taiyo Yuden,,,
Capacitor,"SMPS Filtering, Boardflex Sensitive",1812GC822KAZ1A,capacitors\1812_4532Metric,8200pF,±10%,"Soft Termination, High Voltage",2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/HV-FlexitermMLCC.pdf,CAP CER 8200PF 2KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,202S43W682KV4E,capacitors\1812_4532Metric,6800pF,±10%,High Voltage,2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,CAP CER 6800PF 2KV X7R 1812,"Surface Mount, MLCC",0.180 L x 0.125 W (4.57mm x 3.18mm),2,X7R,-55°C ~ 125°C,,Johanson Dielectrics Inc.,,,
Capacitor,General Purpose,C4532C0G3F331K250KA,capacitors\1812_4532Metric,330pF,±10%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_highvoltage_en.pdf?ref_disty=digikey,CAP CER 330PF 3KV C0G 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,HV1812Y471KXMATHV,capacitors\1812_4532Metric,470pF,±10%,High Voltage,5000V (5kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45228/hvseries.pdf,CAP CER 470PF 5KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,1812HC332KAT1A,capacitors\1812_4532Metric,3300pF,±10%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 3300PF 3KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,102S43W103KV4E,capacitors\1812_4532Metric,10000pF,±10%,High Voltage,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,CAP CER 10000PF 1KV X7R 1812,"Surface Mount, MLCC",0.180 L x 0.125 W (4.57mm x 3.17mm),2,X7R,-55°C ~ 125°C,,Johanson Dielectrics Inc.,,,
