Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,"RF, Microwave, High Frequency",GJM0335C1HR60WB01D,capacitors\0201_0603Metric,0.6pF,±0.05pF,"High Q, Low Loss",50V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1HR60WB01-01.pdf,CAP CER 0.6PF 50V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1ER70WB01D,capacitors\0201_0603Metric,0.7pF,±0.05pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1ER70WB01-01.pdf,CAP CER 0.7PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E2R1WB01D,capacitors\0201_0603Metric,2.1pF,±0.05pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E2R1WB01-01.pdf,CAP CER 2.1PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1HR82WB01D,capacitors\0201_0603Metric,0.82pF,±0.05pF,"High Q, Low Loss",50V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1HR82WB01-01.pdf,CAP CER 0.82PF 50V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1ER47WB01D,capacitors\0201_0603Metric,0.47pF,±0.05pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1ER47WB01-01.pdf,CAP CER 0.47PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1ER30WB01D,capacitors\0201_0603Metric,0.3pF,±0.05pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1ER30WB01-01.pdf,CAP CER 0.3PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",250R05L5R1CV4T,capacitors\0201_0603Metric,5.1pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,CAP CER 5.1PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Technology Inc.,,,
Capacitor,"RF, Microwave, High Frequency",885392004009,capacitors\0201_0603Metric,5.6pF,±0.25pF,,25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,,CAP CER 5.6PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",885392004010,capacitors\0201_0603Metric,9pF,±0.5pF,,25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,,CAP CER 9PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E6R2CB01D,capacitors\0201_0603Metric,6.2pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E6R2CB01-01.pdf,CAP CER 6.2PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E1R1CB01D,capacitors\0201_0603Metric,1.1pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E1R1CB01-01.pdf,CAP CER 1.1PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",250R05L0R6AV4T,capacitors\0201_0603Metric,0.6pF,±0.05pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,CAP CER 0.6PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Technology Inc.,,,
Capacitor,"RF, Microwave, High Frequency",CBR02C100J3GAC,capacitors\0201_0603Metric,10pF,±5%,"High Q, Low Loss, Ultra Low ESR",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR02C100J3GAC.pdf,CAP CER 10PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",250R05L0R8AV4T,capacitors\0201_0603Metric,0.8pF,±0.05pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,CAP CER 0.8PF 25V NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Technology Inc.,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1H5R7CB01D,capacitors\0201_0603Metric,5.7pF,±0.25pF,"High Q, Low Loss",50V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 5.7PF 50V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E9R3CB01D,capacitors\0201_0603Metric,9.3pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R3CB01-01.pdf,CAP CER 9.3PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E8R0CB01D,capacitors\0201_0603Metric,8pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E8R0CB01-01.pdf,CAP CER 8PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E7R4CB01D,capacitors\0201_0603Metric,7.4pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E7R4CB01-01.pdf,CAP CER 7.4PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1H5R4CB01D,capacitors\0201_0603Metric,5.4pF,±0.25pF,"High Q, Low Loss",50V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 5.4PF 50V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E8R7CB01D,capacitors\0201_0603Metric,8.7pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E8R7CB01-01.pdf,CAP CER 8.7PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E9R7CB01D,capacitors\0201_0603Metric,9.7pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R7CB01-01.pdf,CAP CER 9.7PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0336C1E150GB01D,capacitors\0201_0603Metric,15pF,±2%,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0336C1E150GB01-01.pdf,CAP CER 15PF 25V C0H 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,C0H,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E150GB01D,capacitors\0201_0603Metric,15pF,±2%,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 15PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E180GB01D,capacitors\0201_0603Metric,18pF,±2%,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E180GB01-01.pdf,CAP CER 18PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",CBR02C209A5GAC,capacitors\0201_0603Metric,2pF,±0.05pF,"High Q, Low Loss, Ultra Low ESR",50V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR02C209A5GAC.pdf,CAP CER 2PF 50V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",250R05L120JV4T,capacitors\0201_0603Metric,12pF,±5%,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,CAP CER 12PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Technology Inc.,,,
Capacitor,"RF, Microwave, High Frequency",250R05L330JV4T,capacitors\0201_0603Metric,33pF,±5%,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,CAP CER 33PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Technology Inc.,,,
Capacitor,"RF, Microwave, High Frequency",250R05L100JV4T,capacitors\0201_0603Metric,10pF,±5%,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,CAP CER 10PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Technology Inc.,,,
Capacitor,"RF, Microwave, High Frequency",885392004008,capacitors\0201_0603Metric,4.7pF,±0.25pF,,25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,,CAP CER 4.7PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",885392004003,capacitors\0201_0603Metric,1.2pF,±0.1pF,,25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,,CAP CER 1.2PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",885392004002,capacitors\0201_0603Metric,1pF,±0.1pF,,25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,,CAP CER 1PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",885392004004,capacitors\0201_0603Metric,1.5pF,±0.1pF,,25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,,CAP CER 1.5PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",885392004005,capacitors\0201_0603Metric,2.2pF,±0.1pF,,25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,,CAP CER 2.2PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",885392004006,capacitors\0201_0603Metric,2.7pF,±0.1pF,,25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,,CAP CER 2.7PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",885392004007,capacitors\0201_0603Metric,3.3pF,±0.1pF,,25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,,CAP CER 3.3PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1H6R8CB01D,capacitors\0201_0603Metric,6.8pF,±0.25pF,"High Q, Low Loss",50V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H6R8CB01-01.pdf,CAP CER 6.8PF 50V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E5R8CB01D,capacitors\0201_0603Metric,5.8pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://psearch.en.murata.com/capacitor/product/GJM0335C1E5R8CB01%23.pdf,CAP CER 5.8PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E9R0CB01D,capacitors\0201_0603Metric,9pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R0CB01-01.pdf,CAP CER 9PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",CBR02C130J3GAC,capacitors\0201_0603Metric,13pF,±5%,"High Q, Low Loss, Ultra Low ESR",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR02C130J3GAC.pdf,CAP CER 13PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",CBR02C609B3GAC,capacitors\0201_0603Metric,6pF,±0.1pF,"High Q, Low Loss, Ultra Low ESR",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR02C609B3GAC.pdf,CAP CER 6PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",CBR02C909B3GAC,capacitors\0201_0603Metric,9pF,±0.1pF,"High Q, Low Loss, Ultra Low ESR",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR02C909B3GAC.pdf,CAP CER 9PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",CBR02C829B3GAC,capacitors\0201_0603Metric,8.2pF,±0.1pF,"High Q, Low Loss, Ultra Low ESR",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR02C829B3GAC.pdf,CAP CER 8.2PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",CBR02C120F3GAC,capacitors\0201_0603Metric,12pF,±1%,"High Q, Low Loss, Ultra Low ESR",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR02C120F3GAC.pdf,CAP CER 12PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E6R5CB01D,capacitors\0201_0603Metric,6.5pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://psearch.en.murata.com/capacitor/product/GJM0335C1E6R5CB01%23.pdf,CAP CER 6.5PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1H5R3CB01D,capacitors\0201_0603Metric,5.3pF,±0.25pF,"High Q, Low Loss",50V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R3CB01-01.pdf,CAP CER 5.3PF 50V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E5R5CB01D,capacitors\0201_0603Metric,5.5pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://psearch.en.murata.com/capacitor/product/GJM0335C1E5R5CB01%23.pdf,CAP CER 5.5PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1H5R8CB01D,capacitors\0201_0603Metric,5.8pF,±0.25pF,"High Q, Low Loss",50V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R8CB01-01.pdf,CAP CER 5.8PF 50V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E9R9CB01D,capacitors\0201_0603Metric,9.9pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R9CB01-01.pdf,CAP CER 9.9PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E7R1CB01D,capacitors\0201_0603Metric,7.1pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E7R1CB01-01.pdf,CAP CER 7.1PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E5R4CB01D,capacitors\0201_0603Metric,5.4pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E5R4CB01-01.pdf,CAP CER 5.4PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E8R5CB01D,capacitors\0201_0603Metric,8.5pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E8R5CB01-01.pdf,CAP CER 8.5PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E7R6CB01D,capacitors\0201_0603Metric,7.6pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E7R6CB01-01.pdf,CAP CER 7.6PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1H5R5CB01D,capacitors\0201_0603Metric,5.5pF,±0.25pF,"High Q, Low Loss",50V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R5CB01-01.pdf,CAP CER 5.5PF 50V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",GJM0335C1E9R5CB01D,capacitors\0201_0603Metric,9.5pF,±0.25pF,"High Q, Low Loss",25V,"C0201_RF-N,C0201_RF-L,C0201_RF-M",0201 (0603 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R5CB01-01.pdf,CAP CER 9.5PF 25V C0G/NP0 0201,"Surface Mount, MLCC",0.024 L x 0.012 W (0.60mm x 0.30mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
