Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,General Purpose,0402ZD224KAT2A,capacitors\0402_1005Metric,0.22uF,±10%,,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://datasheets.avx.com/cx5r.pdf,CAP CER 0.22UF 10V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,AVX Corporation,,,
Capacitor,General Purpose,C0402C473J8NACTU,capacitors\0402_1005Metric,0.047uF,±5%,High Temperature,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://www.kemet.com/Lists/ProductCatalog/Attachments/71/KEM_C1008_X8L_150C_SMD.pdf,CAP CER 0.047UF 10V X8L 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X8L,-55°C ~ 150°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C0402C330J4RACAUTO,capacitors\0402_1005Metric,33pF,±5%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C330J4RACAUTO.pdf,CAP CER 0402 33PF 16V X7R 5% AUT,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,C0402C681J5GACAUTO,capacitors\0402_1005Metric,680pF,±5%,Low ESL,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C681J5GACAUTO.pdf,CAP CER 680PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,C0402C689C5GACAUTO,capacitors\0402_1005Metric,6.8pF,±0.25pF,Low ESL,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C689C5GACAUTO.pdf,CAP CER 6.8PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,C0402C508B5HACAUTO,capacitors\0402_1005Metric,0.5pF,±0.1pF,"Low ESL, High Temperature",50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C508B5HACAUTO.pdf,CAP CER 0402 0.5PF 50V ULTRA STA,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X8R,-55°C ~ 150°C,,KEMET,,,
Capacitor,"Automotive, ESD Protection",C0402C103K4RECAUTO,capacitors\0402_1005Metric,10000pF,±10%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C103K4RECAUTO.pdf,CAP CER 0402 10NF 16V X7R 10%,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",CBR04C220J5GAC,capacitors\0402_1005Metric,22pF,±5%,"High Q, Low Loss, Ultra Low ESR",50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR04C220J5GAC.pdf,CAP CER 22PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",CBR04C200J5GAC,capacitors\0402_1005Metric,20pF,±5%,"High Q, Low Loss, Ultra Low ESR",50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR04C200J5GAC.pdf,CAP CER 20PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",CBR04C150J5GAC,capacitors\0402_1005Metric,15pF,±5%,"High Q, Low Loss, Ultra Low ESR",50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR04C150J5GAC.pdf,CAP CER 15PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, ESD Protection",C0402C223K5RECAUTO,capacitors\0402_1005Metric,0.022uF,±10%,,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C223K5RECAUTO.pdf,CAP CER 0402 22NF 50V X7R 10%,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C0402C330J9RACAUTO,capacitors\0402_1005Metric,33pF,±5%,,6.3V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C330J9RACAUTO.pdf,CAP CER 0402 33PF 6.3V X7R 5% AU,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, ESD Protection",C0402C104K4RECAUTO,capacitors\0402_1005Metric,0.1uF,±10%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C104K4RECAUTO.pdf,CAP CER 0402 0.1UF 16V X7R 10%,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0402C220K4RAC7867,capacitors\0402_1005Metric,22pF,±10%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C220K4RAC7867.pdf,CAP CER SMD 0402 22PF 10% X7R 16,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,GRM153R60G105ME95D,capacitors\0402_1005Metric,1uF,±20%,,4V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM153R60G105ME95-02A.pdf,0402 (1005MM) X5R (EIA) 4VDC 1.,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,Murata Electronics,,,
Capacitor,Automotive,C0402C829J3GACAUTO,capacitors\0402_1005Metric,8.2pF,±5%,Low ESL,25V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1206C472J1GACAUTO.pdf,CAP CER 8.2PF 25V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C471J5GACTU,capacitors\0402_1005Metric,470pF,±5%,Low ESL,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C471J5GACTU.pdf,CAP CER 470PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0402C471J4RACTU,capacitors\0402_1005Metric,470pF,±5%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C471J4RACTU.pdf,CAP CER 470PF 16V X7R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,C0402C820J5GACAUTO,capacitors\0402_1005Metric,82pF,±5%,Low ESL,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C820J5GACAUTO.pdf,CAP CER 82PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C104M4VACTU,capacitors\0402_1005Metric,0.1uF,±20%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,//media.digikey.com/PDF/Data%20Sheets/Kemet%20PDFs/COG%20Dielectric.pdf,CAP CER 0.1UF 16V Y5V 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,Y5V (F),-30°C ~ 85°C,,KEMET,,,
Capacitor,General Purpose,CC0402KRX5R7BB105,capacitors\0402_1005Metric,1uF,±10%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,CAP CER 1UF 16V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,Yageo,,,
Capacitor,General Purpose,C0402C270J3GAC7867,capacitors\0402_1005Metric,27pF,±5%,Low ESL,25V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C270J3GACTU.pdf,CAP CER 27PF 25V NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C101J4GACTU,capacitors\0402_1005Metric,100pF,±5%,Low ESL,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C101J4GACTU.pdf,CAP CER 100PF 16V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C820J3GACTU,capacitors\0402_1005Metric,82pF,±5%,Low ESL,25V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C820J3GACTU.pdf,CAP CER 82PF 25V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C820J5GACTU,capacitors\0402_1005Metric,82pF,±5%,Low ESL,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C820J5GACTU.pdf,CAP CER 82PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C470J4GAC7867,capacitors\0402_1005Metric,47pF,±5%,Low ESL,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C470J4GACTU.pdf,CAP CER 47PF 16V NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C680J8GAC7867,capacitors\0402_1005Metric,68pF,±5%,Low ESL,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C680J8GAC7867.pdf,CAP CER 68PF 10V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C560J8GAC7867,capacitors\0402_1005Metric,56pF,±5%,Low ESL,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C560J8GACTU.pdf,CAP CER 56PF 10V NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,C0402C471J5GACAUTO,capacitors\0402_1005Metric,470pF,±5%,Low ESL,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C471J5GACAUTO.pdf,CAP CER 470PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0402C153K4RACTU,capacitors\0402_1005Metric,0.015uF,±10%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C153K4RACTU.pdf,CAP CER 0.015UF 16V X7R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,GRM155C71A105KE11D,capacitors\0402_1005Metric,1uF,±10%,,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155C71A105KE11-01.pdf,CAP CER 1UF 10V X7S 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7S,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"RF, Microwave, High Frequency",CBR04C120F5GAC,capacitors\0402_1005Metric,12pF,±1%,"High Q, Low Loss, Ultra Low ESR",50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR04C120F5GAC.pdf,CAP CER 12PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"RF, Microwave, High Frequency",CBR04C160F5GAC,capacitors\0402_1005Metric,16pF,±1%,"High Q, Low Loss, Ultra Low ESR",50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CBR04C160F5GAC.pdf,CAP CER 16PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C475M9PAC7867,capacitors\0402_1005Metric,4.7uF,±20%,,6.3V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C475M9PAC7867.pdf,CAP CER 4.7UF 6.3V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,KEMET,,,
Capacitor,General Purpose,C0402C101G5GACTU,capacitors\0402_1005Metric,100pF,±2%,Low ESL,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C101G5GACTU.pdf,CAP CER 100PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0402C180G5GACTU,capacitors\0402_1005Metric,18pF,±2%,Low ESL,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402C180G5GACTU.pdf,CAP CER 18PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"High Reliability, Bypass, Decoupling",C0402T103K5RCLTU,capacitors\0402_1005Metric,10000pF,±10%,,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0402T103K5RCLTU.pdf,CAP CER 10000PF 50V X7R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1005X6S0G475M050BC,capacitors\0402_1005Metric,4.7uF,±20%,Low ESL,4V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 4.7UF 4V X6S 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X6S,-55°C ~ 105°C,,TDK Corporation,,,
Capacitor,General Purpose,0402ZC104KAT2A,capacitors\0402_1005Metric,0.1uF,±10%,,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 0.1UF 10V X7R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,CL05A106MP8NUB8,capacitors\0402_1005Metric,10uF,±20%,,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A106MP8NUB8.jsp,CAP CER 10UF 10V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,C1005X5R1A475K050BC,capacitors\0402_1005Metric,4.7uF,±10%,Low ESL,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 4.7UF 10V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,CL05A475MO5NUNC,capacitors\0402_1005Metric,4.7uF,±20%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2019/05/29/Data%20sheet_CL05A475MO5NUNC.pdf,CAP CER 4.7UF 16V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL05A225KO5NQNC,capacitors\0402_1005Metric,2.2uF,±10%,,16V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A225KO5NQNC.jsp,CAP CER 2.2UF 16V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL05A106MP5NUNC,capacitors\0402_1005Metric,10uF,±20%,,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A106MP5NUNC.jsp,CAP CER 10UF 10V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,C1005X5R1A475M050BC,capacitors\0402_1005Metric,4.7uF,±20%,Low ESL,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 4.7UF 10V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C1005JB1A475K050BC,capacitors\0402_1005Metric,4.7uF,±10%,Low ESL,10V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 4.7UF 10V JB 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,JB,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,04025C332JAT2A,capacitors\0402_1005Metric,3300pF,±5%,,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 3300PF 50V X7R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,CL05A106MQ5NUNC,capacitors\0402_1005Metric,10uF,±20%,,6.3V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A106MQ5NUNC.jsp,CAP CER 10UF 6.3V X5R 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,X5R,-55°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,"Bypass, Decoupling",500X07N101MV4T,capacitors\0402_1005Metric,100pF,±20%,Low ESL (X2Y),50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,https://www.johansondielectrics.com/downloads/x2y-filter-and-decoupling-capacitors.pdf,CAP CER 100PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.045 L x 0.025 W (1.14mm x 0.64mm),2,"C0G, NP0",-55°C ~ 125°C,,Johanson Dielectrics Inc.,,,
Capacitor,General Purpose,04025A120GAT2A,capacitors\0402_1005Metric,12pF,±2%,,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,CAP CER 12PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,04025A220FAT2A,capacitors\0402_1005Metric,22pF,±1%,,50V,"C0402N,C0402L,C0402M",0402 (1005 Metric),C,,,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,CAP CER 22PF 50V C0G/NP0 0402,"Surface Mount, MLCC",0.039 L x 0.020 W (1.00mm x 0.50mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
