Part Type,Part Number,Schematic Part,Part Value,Tolerance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Resistor,KRL1632E-M-R068-F-T5,resistors\1206_3216Metric,68m,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.75W, 3/4W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition09_en.pdf,RES 0.068 OHM 1% 3/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±50ppm/°C,-55°C ~ 155°C,,Susumu,,,
Resistor,KRL1632E-M-R180-F-T5,resistors\1206_3216Metric,180m,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.75W, 3/4W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition09_en.pdf,RES 0.18 OHM 1% 3/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±50ppm/°C,-55°C ~ 155°C,,Susumu,,,
Resistor,KRL1632E-M-R390-F-T5,resistors\1206_3216Metric,390m,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.75W, 3/4W",,http://www.susumu.co.jp/common/pdf/n_catalog_partition09_en.pdf,RES 0.39 OHM 1% 3/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±50ppm/°C,-55°C ~ 155°C,,Susumu,,,
Resistor,RL1206FR-070R05L,resistors\1206_3216Metric,50m,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,http://www.yageo.com/documents/recent/PYu-RL_Group_521_RoHS_L_2.pdf,RES 0.05 OHM 1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±1000ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,ERJ-8RSJR10V,resistors\1206_3216Metric,100m,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOA0003+ERJ8RSJR10V+7+WW,RES 0.1 OHM 5% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±250ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
Resistor,ERJ-8BSFR15V,resistors\1206_3216Metric,150m,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.5W, 1/2W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES 0.15 OHM 1% 1/2W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±250ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
Resistor,TLRZ2BTTD,resistors\1206_3216Metric,,Jumper,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,,,http://www.koaspeer.com/catimages/Products/TLRZ/TLRZ.pdf,RES 0 OHM JUMPER 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 170°C,,"KOA Speer Electronics, Inc.",,,
Resistor,RNCS1206BKE100K,resistors\1206_3216Metric,100k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.125W, 1/8W",,https://www.seielect.com/catalog/sei-rncs_rnch.pdf,RES 100K OHM 0.1% 1/8W 1206,Surface Mount,0.120 L x 0.061 W (3.05mm x 1.55mm),2,±25ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RNCS1206BKE10R0,resistors\1206_3216Metric,10,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.125W, 1/8W",,https://www.seielect.com/catalog/sei-rncs_rnch.pdf,RES 10 OHM 0.1% 1/8W 1206,Surface Mount,0.120 L x 0.061 W (3.05mm x 1.55mm),2,±25ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RNCS1206BKE1K00,resistors\1206_3216Metric,1k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.125W, 1/8W",,https://www.seielect.com/catalog/sei-rncs_rnch.pdf,RES 1K OHM 0.1% 1/8W 1206,Surface Mount,0.120 L x 0.061 W (3.05mm x 1.55mm),2,±25ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RNCS1206BKE100R,resistors\1206_3216Metric,100,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.125W, 1/8W",,https://www.seielect.com/catalog/sei-rncs_rnch.pdf,RES 100 OHM 0.1% 1/8W 1206,Surface Mount,0.120 L x 0.061 W (3.05mm x 1.55mm),2,±25ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
Resistor,RT1206BRD071ML,resistors\1206_3216Metric,1M,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 1M OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD07499KL,resistors\1206_3216Metric,499k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 499K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD0775RL,resistors\1206_3216Metric,75,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 75 OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD07150RL,resistors\1206_3216Metric,150,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 150 OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD0733KL,resistors\1206_3216Metric,33k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 33K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD0749R9L,resistors\1206_3216Metric,49.9,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 49.9 OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD07200KL,resistors\1206_3216Metric,200k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 200K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD07220KL,resistors\1206_3216Metric,220k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 220K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD0775KL,resistors\1206_3216Metric,75k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 75K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD0722KL,resistors\1206_3216Metric,22k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 22K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD0749K9L,resistors\1206_3216Metric,49.9k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 49.9K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD074K99L,resistors\1206_3216Metric,4.99k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 4.99K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD073K32L,resistors\1206_3216Metric,3.32k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 3.32K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD077K5L,resistors\1206_3216Metric,7.5k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 7.5K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD072K49L,resistors\1206_3216Metric,2.49k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 2.49K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD0720RL,resistors\1206_3216Metric,20,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 20 OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD072K2L,resistors\1206_3216Metric,2.2k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 2.2K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD0730KL,resistors\1206_3216Metric,30k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 30K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD07330KL,resistors\1206_3216Metric,330k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 330K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,RT1206BRD0740K2L,resistors\1206_3216Metric,40.2k,±0.1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_11.pdf,RES SMD 40.2K OHM 0.1% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±25ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,CR1206-JW-510ELF,resistors\1206_3216Metric,51,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.bourns.com/docs/Product-Datasheets/CHPREZTR.pdf,RES SMD 51 OHM 5% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Bourns Inc.,,,
Resistor,ERJ-8ENF23R2V,resistors\1206_3216Metric,23.2,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 23.2 OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-8ENF3163V,resistors\1206_3216Metric,316k,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 316K OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-8ENF5363V,resistors\1206_3216Metric,536k,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 536K OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-8ENF19R6V,resistors\1206_3216Metric,19.6,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 19.6 OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-8ENF9103V,resistors\1206_3216Metric,910k,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 910K OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-8ENF53R6V,resistors\1206_3216Metric,53.6,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 53.6 OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-8ENF14R3V,resistors\1206_3216Metric,14.3,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 14.3 OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-8ENF9533V,resistors\1206_3216Metric,953k,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 953K OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,CR1206-FX-56R0ELF,resistors\1206_3216Metric,56,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.bourns.com/docs/Product-Datasheets/CHPREZTR.pdf,RES SMD 56 OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Bourns Inc.,,,
Resistor,CR1206-FX-2401ELF,resistors\1206_3216Metric,2.4k,±1%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.bourns.com/docs/Product-Datasheets/CHPREZTR.pdf,RES SMD 2.4K OHM 1% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±100ppm/°C,-55°C ~ 155°C,,Bourns Inc.,,,
Resistor,RC1206JR-071R6L,resistors\1206_3216Metric,1.6,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,RES SMD 1.6 OHM 5% 1/4W 1206,Surface Mount,0.122 L x 0.063 W (3.10mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
Resistor,ERJ-P08J434V,resistors\1206_3216Metric,430k,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.667W, 2/3W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 430K OHM 5% 2/3W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-P08J243V,resistors\1206_3216Metric,24k,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.667W, 2/3W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 24K OHM 5% 2/3W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-P08J913V,resistors\1206_3216Metric,91k,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.667W, 2/3W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 91K OHM 5% 2/3W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-P08J130V,resistors\1206_3216Metric,13,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.667W, 2/3W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 13 OHM 5% 2/3W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-P08J163V,resistors\1206_3216Metric,16k,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.667W, 2/3W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 16K OHM 5% 2/3W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-P08J184V,resistors\1206_3216Metric,180k,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.667W, 2/3W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 180K OHM 5% 2/3W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-P08J624V,resistors\1206_3216Metric,620k,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.667W, 2/3W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 620K OHM 5% 2/3W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-P08J822V,resistors\1206_3216Metric,8.2k,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.667W, 2/3W",,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 8.2K OHM 5% 2/3W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
Resistor,ERJ-8GEYJ624V,resistors\1206_3216Metric,620k,±5%,,"R1206N,R1206L,R1206M",1206 (3216 Metric),R,"0.25W, 1/4W",,http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOA0001+ERJ8GEYJ624V+7+WW,RES SMD 620K OHM 5% 1/4W 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,±200ppm/°C,-55°C ~ 155°C,,Panasonic Electronic Components,,,
